text,category
"['사람', '욕망', '인생', '드라마', '장기', '사람', '심정']",movie
"['사람', '내장', '팔면', '정도']",movie
"['카이지', '봣던터', '감흥']",movie
"['다시', '한번']",movie
"['나이', '런가']",movie
"['무궁화', '리기', '뽑기', '구슬', '치기', '딱지', '치기', '등등', '한국', '전통', '낭자', '폭력', '장면', '주네', '짐승', '가면', '장면', '완전']",movie
"['요약', '역시', '절절', '전달', '감정', '역시', '주행']",movie
"['원래', '경찰', '함부로', '시민', '개인', '정보']",movie
['세상'],movie
['카이지'],movie
"['오징어', '임재', '만하']",movie
"['박수홍', '영화']",movie
"['자의', '공통점', '얘기', '득도', '방법']",movie
[],movie
['스토리'],movie
"['진짜', '기대']",movie
['정재'],movie
"['중간', '보고']",movie
['이유'],movie
"['진짜', '속편', '기대']",movie
"['진짜', '생각', '상황', '연출', '영화', '인기', '이해']",movie
[],movie
"['오일', '성기훈', '아버지']",movie
"['오징어', '게임', '게임']",movie
"['홍타이지', '후생', '사채', '업자']",movie
['구슬'],movie
"['구슬', '치기']",movie
"['지금', '경마', '상금', '만원']",movie
"['드라마', '이해', '예술', '감각', '런가']",movie
"['중간', '무상', '상적', '인간', '목숨', '계산', '목숨', '담보', '게임', '학살', '방법', '방법', '굴비', '마리', '굴비', '온갖', '장난', '이유', '정신', '머리', '아픔']",movie
"['오징어', '게임', '용이']",movie
"['오징어', '게임', '계속', '반복']",movie
['웃음'],movie
"['마지막', '할배', '왈돈', '사람과', '사람', '공통점']",movie
"['진짜', '나이', '사람', '공감', '조금']",movie
['이해'],movie
"['연기', '모두']",movie
"['기훈', '경마장', '좇던', '사채', '업자', '목소리', '사채', '업자', '정체', '진행', '요원']",movie
"['원래', '계위', '껀데', '넷플릭스', '한국', '작품', '동남아', '등지', '만족', '생각', '계위', '대박', '결과', '아무', '예상']",movie
"['인간', '가치', '현시', '대의', '매우', '법칙']",movie
"['문화', '세계', '수출', '전파']",movie
"['할아버지', '깍두기', '개꿀', '눈치', '기훈']",movie
"['한국', '자가', '얼마나', '영화', '시민', '외국인', '다나']",movie
"['시즌', '이병헌', '주연']",movie
"['프론트', '동생']",movie
"['할아버지', '옛날', '추억', '게임', '다른', '주최', '자의', '재미', '게임']",movie
"['오징어', '쇠주', '오징어', '이빨']",movie
[],movie
[],movie
"['사람', '게임', '무슨', '악마', '영화', '악마', '인기', '지옥', '사람']",movie
"['현실', '주의자', '성기훈', '역할', '공감']",movie
"['친구', '동생', '사이']",movie
"['코코', '이름', '서울대', '기훈', '친구', '역할']",movie
"['조상우', '겠쥬']",movie
['소리'],movie
"['겨냥', '전세계', '거머', '드라마', '유임', '지금', '시리즈', '재미']",movie
[],movie
"['요약', '오징어', '게임', '처음', '생각', '스토리', '세계', '흥행']",movie
"['그냥', '화일', '우리', '신의', '진짜', '생존', '상황', '정말', '아주', '정말', '무관', '일일']",movie
[],movie
"['로또', '당첨', '기분']",movie
"['세상', '다가', '기분']",movie
"['프로도', '인간', '영화', '공감']",movie
"['이병헌', '등장', '최고']",movie
"['일본', '만화', '그대로', '내용', '내용']",movie
['지영'],movie
['실재'],movie
"['오징어', '게임', '마지막', '게임']",movie
"['공유', '나쁜사람']",movie
"['실제', '진짜']",movie
"['도박', '케이']",movie
"['일본만화', '애호가', '제발', '비교', '게임', '데스', '게임', '베틀', '로얄', '라이어', '게임', '최근', '이름', '생각', '게임', '모티브', '폭탄', '가지', '완결', '작품', '초반', '이유', '반복', '게임', '매력', '쓰레기', '작품', '오징어', '게임', '게임', '인간', '본질', '탐구', '주인공', '운빨', '일본만화', '자랑', '일본만화']",movie
"['일본', '리메이크', '일본', '일본', '완젼', '허구', '이건', '실제']",movie
"['오징어', '게임', '시나리오', '일찍', '작가', '인증']",movie
"['장르', '구분', '군염']",movie
"['일본', '만화', '뼈대', '만화가', '워낙', '하나', '장르', '리메이크', '어려움']",movie
"['오징어', '게임', '진짜', '대안', '진짜']",movie
"['감독', '천재', '음향', '배경', '몫함']",movie
['할아버지'],movie
"['비상', '수상', '축하']",movie
"['세모', '네모', '인질', '편집', '내용', '저런', '포함', '영상']",movie
['무재'],movie
"['할배', '의외']",movie
[],movie
"['다시', '보나', '이정재', '정말', '연기', '연기', '임창정', '능가', '정도']",movie
"['생각', '시리즈']",movie
"['강남스타일', '오징어', '게임', '계위', '노리']",movie
"['숨바꼭질', '술래잡기', '진짜']",movie
['게임'],movie
['아니몀'],movie
"['오징어', '처음']",movie
['시청'],movie
['슬포'],movie
"['구슬', '치기']",movie
['비극'],movie
['드라마'],movie
"['그냥', '공유', '혹시', '공유']",movie
['에미상'],movie
[],movie
"['시청', '감사']",movie
['억이'],movie
"['오징어', '게임', '죽음', '게임']",movie
"['오징어', '게임', '종료']",movie
[],movie
[],movie
"['가면', '개돼지', '사슴', '동물', '의미']",movie
[],movie
"['실현', '따름']",movie
"['영화', '영화로', '겄노']",movie
"['레알', '명작', '원래', '우리나라', '드라마']",movie
"['한국', '드라마']",movie
"['오징어', '게임', '승자']",movie
"['마지막', '애도', '장면', '타이', '심킨스']",movie
"['아연', '마블']",movie
"['충전', '어밴져스', '된거']",movie
"['아연', '병신', '마블']",movie
"['지인', '다음', '영화', '드라마', '기억']",movie
"['남작', '진짜']",movie
"['진짜', '캡틴', '인성']",movie
"['마블', '영화', '어벤져스', '나머진', '쓰레기']",movie
"['캡틴마블', '비호']",movie
"['궁금', '제일', '패기', '우주', '스티븐', '해당', '우주', '스티븐']",movie
"['시간대', '정리', '보고']",movie
['토르'],movie
"['몇번', '전부', '명작', '엔드게임', '역시', '그거', '해결', '과거', '정착', '캡틴', '바다', '냉동인간', '원래', '시간', '캡틴', '충돌']",movie
"['캡틴', '아메리카노', '아이언맨', '복수', '다시']",movie
"['아이언맨', '꼬마', '후계']",movie
"['간지', '영웅', '너프', '주인공', '노잼', '영화', '평가']",movie
"['과거', '다시']",movie
"['요약', '진짜']",movie
[],movie
"['제의', '아이언맨', '타이', '심킨스']",movie
"['아이언맨', '시작', '아이언맨']",movie
"['빌런', '크리', '브리']",movie
"['윈터', '솔져', '진짜', '레전드']",movie
"['바로', '아이언맨', '어린이']",movie
"['질문', '캡틴마블', '아이언맨', '대신', '핑거스냅']",movie
"['지금', '마블', '시네마', '아이언맨', '하드캐리']",movie
"['캡틴마블', '진짜', '토할뻔함걸캅스', '정도']",movie
"['가오', '합류', '진짜', '대박']",movie
"['마블', '영화', '퍼스트', '어벤져', '가장', '작품', '성도', '생각', '나이', '고딩', '아들', '엔드게임', '솔직', '어벤져스', '윈터', '솔져', '가장']",movie
"['팩트', '정도', '스티브', '멸치', '일수']",movie
"['기적', '아이언맨', '누구', '이타', '기적', '엔딩', '맞이']",movie
['아아'],movie
"['역시', '캡틴', '쓰뤠기', '동료', '희생', '오지', '처사']",movie
"['장식', '영화']",movie
"['리뷰', '영상', '장면', '하나', '하나', '모두', '초등학생', '성인', '지금', '마블', '보고', '자라', '구나', '새삼', '지금', '마블', '리뷰', '가장', '영상']",movie
"['캡틴마블', '순간']",movie
"['어벤저스', '영웅', '슈퍼', '파워', '토니', '위해', '희생', '박사']",movie
"['거의', '모든', '얼굴', '미신', '퓨리', '국장']",movie
"['네뷸', '민폐']",movie
['화보'],movie
"['마블', '디즈니']",movie
['아이언맨'],movie
"['아이언맨', '진짜', '중딩', '쭈욱', '안녕']",movie
"['아이언맨', '아버지', '장면', '눈물', '왈칵']",movie
"['마블', '정점', '이후', '나락']",movie
"['아이엠', '개명', '대사']",movie
"['시빌', '캡틴', '쓰레기']",movie
"['지금', '토니', '죽음', '진짜', '이안']",movie
"['마블', '영화', '무조건', '장가', '현재', '계속', '주행', '주인공', '나선', '안나']",movie
"['진짜', '마블']",movie
"['마블', '이제', '하향', '메인', '히어로', '세대', '터주']",movie
"['스토리', '별로']",movie
[],movie
"['퓨리', '눈알', '고양']",movie
"['숙모', '진짜', '웃기']",movie
"['마지막', '엔딩', '의문', '엔트맨', '뭐랬']",movie
"['설정', '스토리', '엔드게임', '스토리', '노스', '우선', '스토', '설정', '파괴']",movie
"['엔드게임', '마지막', '마지막', '작별', '위해', '설정', '일부러', '파괴', '노스', '함선', '시간', '설정', '파괴']",movie
"['설정', '오류', '엔드게임', '마블', '선물', '상자', '이벤트', '오마주', '재미', '작품', '기억']",movie
"['멀티버스', '대충']",movie
"['분량', '조금']",movie
"['예전', '마블', '지금', '마블']",movie
"['최악', '토르', '감독', '부로', '하나']",movie
"['노튼', '헐크', '진짜', '헐크']",movie
"['여기', '현재', '정리', '유투', '마블', '정신']",movie
"['아이언맨', '페미', '논리', '마블', '이제', '앤드', '게임', '엔드게임', '페미', '묻엇어']",movie
"['가디언즈', '가젤']",movie
"['우리', '동네', '공원', '레이아웃', '물질', '설계도']",movie
"['퍼스트어벤져', '당시', '반미운동', '시민단체', '진보', '대학생', '전교조', '특정', '지역', '캡틴아메리카', '이름', '보이콧', '선언', '광고주', '불매운동', '선언', '우리나라', '캡틴아메리카', '원제', '부제', '퍼스트어벤져', '제목']",movie
"['헤이', '마블', '브리', '라슨', '캐스팅', '리즈']",movie
"['잉센', '히어로']",movie
"['앤트맨', '시간']",movie
"['아이언맨', '아이언맨', '아이언맨', '편의', '어벤져스']",movie
"['캡틴마블', '원래', '미녀', '새끼', '여자', '바꿈']",movie
[],movie
"['마블', '아이언맨']",movie
"['아이언맨', '죽음', '안보']",movie
"['시간', '헐크', '에드워드', '노튼', '이유']",movie
"['에릭', '바나', '제일', '생각']",movie
"['디즈니', '영화', '노잼']",movie
"['여윽시', '아시아', '출현', '디즈니', '마블']",movie
['헐크'],movie
"['완다', '웅장']",movie
[],movie
"['역시', '마지막', '최고', '승자']",movie
"['토르', '부분', '바이', '프로스트', '자꾸', '비프로스트', '중간', '중간', '몰입', '자꾸', '소고기', '로스트']",movie
"['태그', '몇개', '컴터', '다시', '어벤져스', '검색', '한참']",movie
['길이'],movie
"['사람', '갤럭시']",movie
"['과거', '어벤저스', '지금', '공격', '준비', '지금', '어벤저스', '지금', '공격', '여성', '할당', '인종', '할당', '소수자', '할당']",movie
"['엔드게임', '이후', '안보', '엔드게임', '사실', '갑자기', '여자', '페미니즘']",movie
"['초기', '마블', '우리', '히어로', '지금', '히어로']",movie
"['도쿄', '배우', '연기', '진짜']",movie
"['덕분', '시간']",movie
"['최강', '빌런', '아르', '발암', '도쿄']",movie
"['경찰', '여자', '인질', '생각', '데이트', '하노']",movie
"['깨옵', '런가', '파밍']",movie
"['주말', '학점']",movie
"['진짜', '넷플', '엄두', '가안', '진짜', '넷플안본거', '용알', '감사햐']",movie
"['진짜', '요약', '다시', '영상', '쪽지', '내용', '안나', '건가']",movie
"['쪽지', '내용']",movie
"['진짜', '정보', '긴장감', '쩔어요']",movie
"['존나', '머리']",movie
"['시즌', '진짜', '긴장감', '몰입', '살짝', '루즈', '마지막', '부분', '대장정', '생각', '인상', '장면']",movie
['꿀잼'],movie
"['리우', '도쿄']",movie
"['범죄', '스릴러', '드라마', '사랑', '사람', '얼마나', '드라마']",movie
"['드라마', '루즈', '템포', '님때문', '온갖', '드라마', '시간', '동안', '주행', '진행', '속도', '시간', '유튜브', '영상', '주행']",movie
"['종이', '선녀', '국격', '정도']",movie
"['베를린', '시리즈']",movie
"['혼자', '시즌', '완전', '초반', '그냥', '하차', '남친', '볼때', '하차']",movie
"['개인', '레전드', '패치', '리메이크', '종이']",movie
"['사고', '보고', '건가', '건가']",movie
[],movie
"['윤기', '이해']",movie
"['개인', '생각']",movie
[],movie
"['팔레르모', '베를린']",movie
['개꿀잼'],movie
"['역대', '브레이킹배드']",movie
"['브레이킹배드', '처음', '한번', '종이']",movie
"['할브란드', '사우론', '켈레브림보르', '반지', '대장장이']",movie
"['여자', '드워프', '수염', '설정', '어디']",movie
['반지의제왕'],movie
"['초반', '사우론', '생각', '남성', '방법', '별자리', '설마', '모습', '호빗', '시초', '종족', '차이', '옛날', '가족', '영화', '모습']",movie
"['진짜', '원작', '간선', '혹시', '아시']",movie
"['다크', '엘프']",movie
"['다인', '종이', '엘프', '인식']",movie
"['시간', '정말', '프리퀄', '시리즈', '감동', '반지', '모습']",movie
"['머리', '리엘']",movie
"['갈라드리엘', '매력']",movie
['거인'],movie
"['시즌', '진행', '생동감']",movie
"['흑인', '극혐', '흑인', '대물', '원작', '거기', '흑인', '첨가']",movie
"['아마존', '제대로', '화면', '진짜', '배우', '내용', '어퍼컷님']",movie
"['시즌', '언제', '거참']",movie
"['오크', '굳이']",movie
